name,taxid,status,rank_info,lineage
TOBG_MED-745,0,found,species,Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 cluster bacterium JCVI-SC AAA005
TOBG_RS-359,0,nomatch,,
TOBG_RS-395,0,nomatch,,
TOBG_CPC-2,0,found,species,Bacteria;Proteobacteria;Oceanospirillales;Gammaproteobacteria;Oceanospirillaceae;Oceanospirillum;Oceanospirillum beijerinckii
TOBG_NAT-5,0,disagree,species,
TOBG_NP-152,0,nomatch,,
TOBG_RS-476,0,nomatch,,
TOBG_SP-272,0,nomatch,,
TOBG_SP-3119,0,nomatch,,
TOBG_SAT-1366,0,nomatch,,
TOBG_NP-70,0,nomatch,,
TOBG_ARS-106,0,nomatch,,
TOBG_ARS-1360,0,nomatch,,
TOBG_EAC-58,0,found,species,Bacteria;Proteobacteria;Cellvibrionales;Gammaproteobacteria;Cellvibrionaceae;Marinimicrobium;Marinimicrobium sp. LS-A18
TOBG_NAT-83,0,nomatch,,
TOBG_ARS-56,0,nomatch,,
TOBG_NAT-32,0,nomatch,,
TOBG_NAT-233,0,nomatch,,
TOBG_CPC-73,0,nomatch,,
TOBG_EAC-90,0,found,genus,Bacteria;Proteobacteria;Rhodobacterales;Alphaproteobacteria;Rhodobacteraceae;Sulfitobacter
TOBG_NAT-78,0,found,species,Archaea;Euryarchaeota;Marine group II euryarchaeote REDSEA-S03_B6
TOBG_NP-1037,0,nomatch,,
TOBG_RS-533,0,nomatch,,
TOBG_SAT-6,0,nomatch,,
TOBG_RS-435,0,nomatch,,
TOBG_NP-26,0,found,genus,Bacteria;Proteobacteria;Sphingomonadales;Alphaproteobacteria;Sphingomonadaceae;Citromicrobium
TOBG_SP-140,0,nomatch,,
TOBG_CPC-67,0,disagree,species,
TOBG_SP-349,0,nomatch,,
TOBG_MED-195,0,disagree,species,
TOBG_MED-842,0,nomatch,,
TOBG_NP-1048,0,nomatch,,
TOBG_SAT-2756,0,nomatch,,
TOBG_SP-62,0,found,species,Bacteria;Bacteroidetes;Flavobacteriales;Flavobacteriia;Flavobacteriaceae;Croceibacter;Croceibacter atlanticus
TOBG_SP-4360,0,nomatch,,
TOBG_SP-3065,0,nomatch,,
TOBG_SAT-1568,0,nomatch,,
TOBG_RS-462,0,nomatch,,
TOBG_SP-3087,0,nomatch,,
TOBG_SP-142,0,nomatch,,
TOBG_ARS-104,0,found,species,Bacteria;Bacteroidetes;Flavobacteriales;Flavobacteriia;Flavobacteriaceae;Zunongwangia;Zunongwangia profunda
TOBG_CPC-12,0,found,species,Bacteria;Proteobacteria;Cellvibrionales;Gammaproteobacteria;Halieaceae;Haliea;Haliea salexigens
TOBG_SP-3018,0,found,species,Bacteria;Bacteroidetes;Cytophagales;Cytophagia;Cyclobacteriaceae;Algoriphagus;Algoriphagus ornithinivorans
TOBG_ARS-1178,0,nomatch,,
TOBG_SAT-141,0,nomatch,,
TOBG_SP-3103,0,nomatch,,
TOBG_SP-250,0,nomatch,,
TOBG_SP-100,0,nomatch,,
TOBG_NAT-166,0,nomatch,,
TOBG_SAT-173,0,nomatch,,
TOBG_NAT-153,0,nomatch,,
TOBG_MED-664,0,nomatch,,
TOBG_NAT-272,0,nomatch,,
TOBG_MED-840,0,nomatch,,
TOBG_ARS-1330,0,nomatch,,
TOBG_SAT-167,0,nomatch,,
TOBG_EAC-628,0,nomatch,,
TOBG_NP-47,0,nomatch,,
TOBG_SP-3984,0,nomatch,,
TOBG_SP-222,0,nomatch,,
TOBG_MED-803,0,nomatch,,
TOBG_NAT-20,0,found,class,Bacteria;Proteobacteria;Alphaproteobacteria
TOBG_SAT-212,0,nomatch,,
TOBG_SAT-1416,0,nomatch,,
TOBG_NP-1160,0,nomatch,,
TOBG_ARS-1334,0,nomatch,,
TOBG_SAT-83,0,nomatch,,
TOBG_NP-87,0,nomatch,,
TOBG_MED-921,0,nomatch,,
TOBG_ARS-10,0,nomatch,,
TOBG_MED-684,0,nomatch,,
TOBG_SP-90,0,nomatch,,
TOBG_RS-429,0,nomatch,,
TOBG_CPC-297,0,nomatch,,
TOBG_SP-75,0,found,species,Bacteria;Bacteroidetes;Flavobacteriales;Flavobacteriia;Flavobacteriaceae;Aequorivita;Vitellibacter aquimaris
TOBG_IN-1207,0,nomatch,,
TOBG_EAC-692,0,nomatch,,
TOBG_MED-630,0,found,species,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococcus marinus
TOBG_SP-242,0,nomatch,,
TOBG_ARS-89,0,nomatch,,
TOBG_SAT-90,0,found,family,Bacteria;Proteobacteria;Rhodobacterales;Alphaproteobacteria;Rhodobacteraceae
TOBG_NAT-185,0,nomatch,,
TOBG_NAT-201,0,found,species,Bacteria;Actinobacteria;Micrococcales;Actinobacteria;Microbacteriaceae;Microbacterium;Microbacterium sp. 67-17
TOBG_ARS-1180,0,nomatch,,
TOBG_CPC-289,0,nomatch,,
TOBG_NAT-46,0,nomatch,,
TOBG_EAC-67,0,found,genus,Bacteria;Proteobacteria;Sphingomonadales;Alphaproteobacteria;Sphingomonadaceae;Sphingobium
TOBG_NAT-69,0,nomatch,,
TOBG_EAC-694,0,nomatch,,
TOBG_SAT-36,0,nomatch,,
TOBG_NP-41,0,nomatch,,
TOBG_SP-323,0,nomatch,,
TOBG_RS-437,0,found,family,Bacteria;Proteobacteria;Rhodobacterales;Alphaproteobacteria;Rhodobacteraceae
TOBG_ARS-41,0,found,species,Bacteria;Proteobacteria;Gammaproteobacteria;gamma proteobacterium SCGC AAA300-D14
TOBG_NAT-136,0,nomatch,,
TOBG_RS-495,0,nomatch,,
TOBG_EAC-11,0,nomatch,,
TOBG_SP-4222,0,nomatch,,
TOBG_SP-150,0,nomatch,,
TOBG_MED-823,0,nomatch,,
TOBG_IN-33,0,nomatch,,
TOBG_EAC-22,0,nomatch,,
TOBG_EAC-101,0,found,species,Bacteria;Proteobacteria;Rhodobacterales;Alphaproteobacteria;Hyphomonadaceae;Oceanicaulis;Oceanicaulis alexandrii
TOBG_SP-361,0,nomatch,,
TOBG_SP-4045,0,nomatch,,
TOBG_NP-118,0,nomatch,,
TOBG_CPC-27,0,nomatch,,
TOBG_MED-768,0,nomatch,,
TOBG_NAT-575,0,nomatch,,
TOBG_SP-50,0,found,genus,Bacteria;Proteobacteria;Sphingomonadales;Alphaproteobacteria;Erythrobacteraceae;Erythrobacter
TOBG_ARS-20,0,found,species,Bacteria;Proteobacteria;Alteromonadales;Gammaproteobacteria;Alteromonadaceae;Alteromonas;Alteromonas australica
TOBG_ARS-19,0,nomatch,,
TOBG_MED-836,0,nomatch,,
TOBG_SAT-1464,0,nomatch,,
TOBG_MED-704,0,nomatch,,
TOBG_SP-213,0,nomatch,,
TOBG_ARS-1039,0,nomatch,,
TOBG_MED-845,0,nomatch,,
TOBG_SAT-176,0,nomatch,,
TOBG_MED-1036,0,nomatch,,
TOBG_SP-3013,0,nomatch,,
TOBG_MED-796,0,nomatch,,
TOBG_NP-1374,0,nomatch,,
TOBG_MED-757,0,nomatch,,
TOBG_NAT-269,0,nomatch,,
TOBG_NP-975,0,nomatch,,
TOBG_MED-703,0,nomatch,,
TOBG_ARS-1020,0,nomatch,,
TOBG_NP-155,0,nomatch,,
TOBG_SP-47,0,nomatch,,
TOBG_SAT-28,0,disagree,species,
TOBG_SP-236,0,found,species,Bacteria;Proteobacteria;Rhodobacterales;Alphaproteobacteria;Rhodobacteraceae;Sulfitobacter;Sulfitobacter dubius
TOBG_NP-1301,0,nomatch,,
TOBG_NAT-245,0,nomatch,,
TOBG_NAT-549,0,nomatch,,
TOBG_SAT-53,0,nomatch,,
TOBG_SP-4236,0,nomatch,,
TOBG_MED-775,0,nomatch,,
TOBG_SAT-163,0,nomatch,,
TOBG_SP-235,0,nomatch,,
TOBG_SP-319,0,nomatch,,
TOBG_NP-14,0,found,species,Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 cluster bacterium JCVI-SC AAA005
TOBG_NAT-158,0,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_RS-455,0,nomatch,,
TOBG_EAC-52,0,nomatch,,
TOBG_CPC-86,0,nomatch,,
TOBG_NAT-222,0,nomatch,,
TOBG_CPC-47,0,found,species,Bacteria;Proteobacteria;Sphingomonadales;Alphaproteobacteria;Erythrobacteraceae;Erythrobacter;Erythrobacter citreus
TOBG_NP-133,0,nomatch,,
TOBG_NAT-50,0,nomatch,,
TOBG_EAC-682,0,nomatch,,
TOBG_MED-789,0,nomatch,,
TOBG_SP-340,0,nomatch,,
TOBG_ARS-100,0,nomatch,,
TOBG_IN-913,0,nomatch,,
TOBG_MED-762,0,nomatch,,
TOBG_SAT-197,0,nomatch,,
TOBG_SP-3100,0,nomatch,,
TOBG_SP-59,0,found,species,Bacteria;Proteobacteria;Cellvibrionales;Gammaproteobacteria;Porticoccaceae;Porticoccus;Porticoccus hydrocarbonoclasticus
TOBG_SP-324,0,nomatch,,
TOBG_MED-697,0,found,genus,Bacteria;Proteobacteria;Alteromonadales;Gammaproteobacteria;Alteromonadaceae;Marinobacter
TOBG_SP-28,0,nomatch,,
TOBG_NAT-220,0,nomatch,,
TOBG_EAC-102,0,disagree,species,
TOBG_IN-1077,0,nomatch,,
TOBG_EAC-2038,0,nomatch,,
TOBG_NP-32,0,found,species,Bacteria;Proteobacteria;Oceanospirillales;Gammaproteobacteria;Oceanospirillaceae;Marinobacterium;Marinobacterium litorale
TOBG_ARS-50,0,nomatch,,
TOBG_ARS-1026,0,found,species,Bacteria;Proteobacteria;Pelagibacterales;Alphaproteobacteria;Pelagibacteraceae;Pelagibacteraceae bacterium ETNP-OMZ-SAG-B2
TOBG_EAC-713,0,disagree,species,
TOBG_NAT-244,0,nomatch,,
TOBG_ARS-6,0,found,genus,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus
TOBG_MED-819,0,nomatch,,
TOBG_SP-208,0,nomatch,,
TOBG_SAT-149,0,nomatch,,
TOBG_SAT-87,0,found,species,Bacteria;Planctomycetes;Planctomycetales;Planctomycetia;Planctomycetaceae;Gimesia;Gimesia maris
TOBG_NP-7,0,disagree,species,
TOBG_RS-345,0,nomatch,,
TOBG_CPC-28,0,disagree,species,
TOBG_SAT-2797,0,nomatch,,
TOBG_SP-318,0,nomatch,,
TOBG_RS-458,0,nomatch,,
TOBG_SAT-146,0,nomatch,,
TOBG_NAT-138,0,nomatch,,
TOBG_SAT-224,0,disagree,species,
TOBG_CPC-44,0,nomatch,,
TOBG_MED-597,0,nomatch,,
TOBG_CPC-1365,0,nomatch,,
TOBG_NP-113,0,nomatch,,
TOBG_ARS-33,0,nomatch,,
TOBG_SP-353,0,nomatch,,
TOBG_EAC-88,0,nomatch,,
TOBG_ARS-71,0,nomatch,,
TOBG_NAT-53,0,nomatch,,
TOBG_RS-457,0,nomatch,,
TOBG_IN-1311,0,nomatch,,
TOBG_SAT-95,0,nomatch,,
TOBG_NAT-133,0,nomatch,,
TOBG_SP-12,0,nomatch,,
TOBG_NP-946,0,nomatch,,
TOBG_SP-182,0,disagree,species,
TOBG_SAT-1607,0,nomatch,,
TOBG_ARS-63,0,nomatch,,
TOBG_SAT-128,0,nomatch,,
TOBG_NAT-247,0,nomatch,,
TOBG_ARS-79,0,nomatch,,
TOBG_NAT-40,0,nomatch,,
TOBG_EAC-97,0,found,species,Bacteria;Proteobacteria;Sphingomonadales;Alphaproteobacteria;Erythrobacteraceae;Erythrobacter;Erythrobacter citreus
TOBG_CPC-56,0,nomatch,,
TOBG_NAT-18,0,nomatch,,
TOBG_ARS-66,0,nomatch,,
TOBG_MED-868,0,nomatch,,
TOBG_SP-3111,0,nomatch,,
TOBG_NAT-268,0,nomatch,,
TOBG_CPC-75,0,nomatch,,
TOBG_IN-34,0,nomatch,,
TOBG_ARS-1037,0,disagree,species,
TOBG_SP-252,0,nomatch,,
TOBG_SP-157,0,nomatch,,
TOBG_SP-3022,0,nomatch,,
TOBG_CPC-78,0,nomatch,,
TOBG_NAT-58,0,nomatch,,
TOBG_MED-804,0,nomatch,,
TOBG_EAC-21,0,nomatch,,
TOBG_SP-24,0,nomatch,,
TOBG_SP-296,0,nomatch,,
TOBG_RS-407,0,nomatch,,
TOBG_CPC-61,0,found,species,Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 cluster bacterium JCVI-SC AAA005
TOBG_SP-282,0,nomatch,,
TOBG_NAT-579,0,nomatch,,
TOBG_SP-1,0,found,species,Bacteria;Proteobacteria;Oceanospirillales;Gammaproteobacteria;Halomonadaceae;Halomonas;Halomonas taeanensis
TOBG_SAT-198,0,disagree,species,
TOBG_SAT-175,0,nomatch,,
TOBG_NAT-441,0,nomatch,,
TOBG_EAC-111,0,nomatch,,
TOBG_SP-287,0,nomatch,,
TOBG_EAC-676,0,nomatch,,
TOBG_NP-962,0,nomatch,,
TOBG_SP-360,0,nomatch,,
TOBG_ARS-98,0,nomatch,,
TOBG_CPC-13,0,found,species,Bacteria;Proteobacteria;Alteromonadales;Gammaproteobacteria;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas sp. TB41
TOBG_MED-738,0,nomatch,,
TOBG_NAT-608,0,nomatch,,
TOBG_EAC-108,0,nomatch,,
TOBG_SAT-2788,0,nomatch,,
TOBG_CPC-99,0,nomatch,,
TOBG_SP-114,0,nomatch,,
TOBG_EAC-663,0,nomatch,,
TOBG_SAT-75,0,disagree,species,
TOBG_ARS-85,0,nomatch,,
TOBG_NP-96,0,disagree,species,
TOBG_NAT-41,0,nomatch,,
TOBG_CPC-17,0,disagree,species,
TOBG_SAT-96,0,nomatch,,
TOBG_NAT-288,0,nomatch,,
TOBG_EAC-23,0,nomatch,,
TOBG_NAT-183,0,nomatch,,
TOBG_NP-123,0,nomatch,,
TOBG_MED-732,0,found,species,Bacteria;Verrucomicrobia;Verrucomicrobia bacterium SCGC AAA168-F10
TOBG_NAT-120,0,nomatch,,
TOBG_NAT-277,0,nomatch,,
TOBG_MED-995,0,nomatch,,
TOBG_NP-43,0,disagree,species,
TOBG_NAT-30,0,found,species,Bacteria;Proteobacteria;Oceanospirillales;Gammaproteobacteria;Halomonadaceae;Halomonas;Halomonas sp. S2151
TOBG_EAC-121,0,disagree,species,
TOBG_SAT-1369,0,nomatch,,
TOBG_MED-798,0,nomatch,,
TOBG_NP-1098,0,nomatch,,
TOBG_SP-278,0,found,genus,Bacteria;Actinobacteria;Corynebacteriales;Actinobacteria;Mycobacteriaceae;Mycobacterium
TOBG_NAT-236,0,nomatch,,
TOBG_NP-10,0,nomatch,,
TOBG_SP-2981,0,nomatch,,
TOBG_IN-4,0,nomatch,,
TOBG_CPC-291,0,found,species,Bacteria;Proteobacteria;Alteromonadales;Gammaproteobacteria;Alteromonadaceae;Alteromonas;Alteromonas lipolytica
TOBG_MED-866,0,nomatch,,
TOBG_MED-849,0,nomatch,,
TOBG_IN-30,0,nomatch,,
TOBG_NP-966,0,nomatch,,
TOBG_SP-4021,0,nomatch,,
TOBG_MED-640,0,nomatch,,
TOBG_NAT-74,0,nomatch,,
TOBG_SAT-1431,0,nomatch,,
TOBG_NP-114,0,nomatch,,
TOBG_SAT-57,0,found,family,Bacteria;Proteobacteria;Rhodobacterales;Alphaproteobacteria;Rhodobacteraceae
TOBG_RS-372,0,nomatch,,
TOBG_SAT-3034,0,nomatch,,
TOBG_NP-33,0,found,genus,Bacteria;Actinobacteria;Propionibacteriales;Actinobacteria;Nocardioidaceae;Nocardioides
TOBG_NAT-291,0,found,species,Bacteria;Proteobacteria;Rhizobiales;Alphaproteobacteria;Phyllobacteriaceae;Nitratireductor;Nitratireductor aquibiodomus
TOBG_EAC-645,0,found,genus,Bacteria;Proteobacteria;Rhodobacterales;Alphaproteobacteria;Rhodobacteraceae;Paracoccus
TOBG_CPC-57,0,found,species,Bacteria;Actinobacteria;Micrococcales;Actinobacteria;Microbacteriaceae;Microbacteriaceae bacterium
TOBG_CPC-1,0,found,species,Eukaryota;Ascomycota;Helotiales;Leotiomycetes;Cadophora;Cadophora malorum
TOBG_ARS-23,0,nomatch,,
TOBG_NAT-3,0,found,genus,Bacteria;Actinobacteria;Corynebacteriales;Actinobacteria;Mycobacteriaceae;Mycobacterium
TOBG_SAT-1386,0,found,species,Bacteria;Proteobacteria;Rhodobacterales;Alphaproteobacteria;Rhodobacteraceae;Sulfitobacter;Sulfitobacter sp. HI0082
TOBG_SAT-216,0,found,species,Bacteria;Proteobacteria;Sphingomonadales;Alphaproteobacteria;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. SKA58
TOBG_MED-647,0,nomatch,,
TOBG_NP-140,0,found,species,Bacteria;Actinobacteria;Micrococcales;Actinobacteria;Microbacteriaceae;Microbacterium;Microbacterium sp. 67-17
TOBG_EAC-37,0,found,species,Bacteria;Proteobacteria;Alteromonadales;Gammaproteobacteria;Alteromonadaceae;Alteromonas;Alteromonas australica
TOBG_ARS-87,0,nomatch,,
TOBG_IN-23,0,found,genus,Bacteria;Proteobacteria;Alteromonadales;Gammaproteobacteria;Alteromonadaceae;Alteromonas
TOBG_RS-402,0,nomatch,,
TOBG_MED-731,0,nomatch,,
TOBG_MED-750,0,nomatch,,
TOBG_SP-102,0,nomatch,,
TOBG_RS-414,0,nomatch,,
TOBG_SAT-169,0,nomatch,,
TOBG_SP-94,0,nomatch,,
TOBG_CPC-53,0,nomatch,,
TOBG_SP-215,0,nomatch,,
TOBG_NP-981,0,nomatch,,
TOBG_NAT-279,0,nomatch,,
TOBG_RS-789,0,nomatch,,
TOBG_CPC-302,0,disagree,species,
TOBG_SP-2,0,nomatch,,
TOBG_SAT-38,0,nomatch,,
TOBG_SP-290,0,nomatch,,
TOBG_NP-998,0,nomatch,,
TOBG_IN-22,0,nomatch,,
TOBG_RS-422,0,disagree,species,
TOBG_NP-1152,0,nomatch,,
TOBG_SP-195,0,nomatch,,
TOBG_SP-3014,0,nomatch,,
TOBG_SAT-162,0,nomatch,,
TOBG_EAC-24,0,nomatch,,
TOBG_RS-562,0,nomatch,,
TOBG_RS-403,0,nomatch,,
TOBG_MED-782,0,nomatch,,
TOBG_MED-1008,0,nomatch,,
TOBG_NAT-35,0,nomatch,,
TOBG_IN-45,0,nomatch,,
TOBG_SP-288,0,disagree,species,
TOBG_NP-1046,0,nomatch,,
TOBG_EAC-630,0,nomatch,,
TOBG_MED-707,0,nomatch,,
TOBG_NAT-178,0,nomatch,,
TOBG_MED-661,0,nomatch,,
TOBG_SAT-3076,0,nomatch,,
TOBG_NP-69,0,nomatch,,
TOBG_NAT-333,0,nomatch,,
TOBG_SAT-23,0,nomatch,,
TOBG_NAT-182,0,nomatch,,
TOBG_MED-831,0,disagree,species,
TOBG_ARS-96,0,found,species,Archaea;Euryarchaeota;Marine group II euryarchaeote REDSEA-S03_B6
TOBG_SAT-1331,0,nomatch,,
TOBG_MED-589,0,nomatch,,
TOBG_SP-344,0,nomatch,,
TOBG_RS-460,0,nomatch,,
TOBG_SAT-131,0,nomatch,,
TOBG_NAT-195,0,nomatch,,
TOBG_CPC-33,0,found,species,Bacteria;Proteobacteria;Alteromonadales;Gammaproteobacteria;Idiomarinaceae;Idiomarina;Idiomarina abyssalis
TOBG_EAC-649,0,nomatch,,
TOBG_SP-335,0,nomatch,,
TOBG_SP-301,0,nomatch,,
TOBG_EAC-650,0,nomatch,,
TOBG_EAC-654,0,nomatch,,
TOBG_CPC-325,0,found,species,Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria bacterium casp-alpha10
TOBG_SP-3966,0,nomatch,,
TOBG_SAT-145,0,nomatch,,
TOBG_NAT-128,0,nomatch,,
TOBG_ARS-1012,0,nomatch,,
TOBG_CPC-88,0,nomatch,,
TOBG_ARS-1285,0,nomatch,,
TOBG_SP-310,0,nomatch,,
TOBG_MED-947,0,nomatch,,
TOBG_SP-93,0,found,species,Bacteria;Proteobacteria;Alteromonadales;Gammaproteobacteria;Idiomarinaceae;Idiomarina;Idiomarina abyssalis
TOBG_SP-4269,0,nomatch,,
TOBG_SAT-2856,0,nomatch,,
TOBG_ARS-1134,0,nomatch,,
TOBG_EAC-2090,0,nomatch,,
TOBG_SP-2999,0,nomatch,,
TOBG_NP-145,0,nomatch,,
TOBG_NP-3,0,found,species,Bacteria;Proteobacteria;Pseudomonadales;Gammaproteobacteria;Pseudomonadaceae;Pseudomonas;Pseudomonas stutzeri
TOBG_EAC-118,0,nomatch,,
TOBG_SAT-1489,0,nomatch,,
TOBG_NAT-197,0,nomatch,,
TOBG_SP-263,0,nomatch,,
TOBG_SP-4388,0,nomatch,,
TOBG_RS-551,0,nomatch,,
TOBG_SAT-194,0,found,species,Bacteria;Proteobacteria;Rhodobacterales;Alphaproteobacteria;Hyphomonadaceae;Oceanicaulis;Oceanicaulis sp. HTCC2633
TOBG_EAC-660,0,nomatch,,
TOBG_RS-823,0,nomatch,,
TOBG_NAT-273,0,nomatch,,
TOBG_RS-408,0,nomatch,,
TOBG_NAT-203,0,nomatch,,
TOBG_NP-1051,0,nomatch,,
TOBG_NAT-67,0,nomatch,,
TOBG_NAT-202,0,nomatch,,
TOBG_NP-45,0,disagree,species,
TOBG_SP-64,0,disagree,species,
TOBG_EAC-79,0,nomatch,,
TOBG_EAC-2021,0,nomatch,,
TOBG_SP-3109,0,nomatch,,
TOBG_ARS-78,0,nomatch,,
TOBG_SAT-1554,0,nomatch,,
TOBG_SP-238,0,nomatch,,
TOBG_EAC-32,0,nomatch,,
TOBG_SP-3055,0,nomatch,,
TOBG_SP-3028,0,nomatch,,
TOBG_ARS-30,0,found,species,Bacteria;Actinobacteria;Actinobacteria bacterium REDSEA-S36_B12
TOBG_SP-41,0,nomatch,,
TOBG_NP-961,0,nomatch,,
TOBG_MED-1047,0,nomatch,,
TOBG_MED-698,0,nomatch,,
TOBG_SAT-189,0,nomatch,,
TOBG_SP-224,0,nomatch,,
TOBG_NP-1521,0,nomatch,,
TOBG_RS-659,0,nomatch,,
TOBG_NAT-106,0,nomatch,,
TOBG_MED-594,0,found,species,Bacteria;Actinobacteria;Actinobacteria;marine actinobacterium MedAcidi-G2A
TOBG_SAT-99,0,nomatch,,
TOBG_SP-161,0,found,family,Bacteria;Proteobacteria;Rhodobacterales;Alphaproteobacteria;Rhodobacteraceae
TOBG_SP-201,0,nomatch,,
TOBG_NAT-114,0,nomatch,,
TOBG_SP-209,0,nomatch,,
TOBG_CPC-18,0,nomatch,,
TOBG_SP-178,0,nomatch,,
TOBG_SP-257,0,nomatch,,
TOBG_ARS-1032,0,nomatch,,
TOBG_SP-4016,0,nomatch,,
TOBG_MED-784,0,nomatch,,
TOBG_SAT-2989,0,nomatch,,
TOBG_NAT-4,0,nomatch,,
TOBG_NP-976,0,nomatch,,
TOBG_SP-336,0,found,species,Bacteria;Actinobacteria;Actinobacteria;marine actinobacterium MedAcidi-G1
TOBG_SP-3036,0,nomatch,,
TOBG_IN-15,0,disagree,species,
TOBG_NP-156,0,disagree,species,
TOBG_EAC-113,0,nomatch,,
TOBG_NP-964,0,nomatch,,
TOBG_SP-171,0,nomatch,,
TOBG_NAT-265,0,nomatch,,
TOBG_MED-802,0,nomatch,,
TOBG_NAT-204,0,found,species,Archaea;Euryarchaeota;Marine Group III euryarchaeote CG-Epi2
TOBG_MED-601,0,nomatch,,
TOBG_SP-4,0,nomatch,,
TOBG_SP-97,0,nomatch,,
TOBG_SP-284,0,nomatch,,
TOBG_SP-3061,0,nomatch,,
TOBG_EAC-638,0,nomatch,,
TOBG_SP-4379,0,nomatch,,
TOBG_MED-857,0,nomatch,,
TOBG_SAT-17,0,nomatch,,
TOBG_IN-24,0,nomatch,,
TOBG_NAT-159,0,nomatch,,
TOBG_MED-215,0,nomatch,,
TOBG_CPC-66,0,nomatch,,
TOBG_SAT-110,0,nomatch,,
TOBG_MED-742,0,nomatch,,
TOBG_ARS-57,0,nomatch,,
TOBG_MED-1261,0,nomatch,,
TOBG_EAC-123,0,nomatch,,
TOBG_ARS-32,0,found,species,Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 cluster bacterium REDSEA-S14_B10
TOBG_NP-995,0,nomatch,,
TOBG_NP-127,0,found,species,Bacteria;Balneolaeota;Balneolales;Balneolia;Balneolaceae;Balneola;Balneola sp. EhC07
TOBG_NAT-260,0,nomatch,,
TOBG_EAC-27,0,nomatch,,
TOBG_NAT-661,0,nomatch,,
TOBG_SP-3058,0,nomatch,,
TOBG_SP-82,0,nomatch,,
TOBG_NP-951,0,nomatch,,
TOBG_SP-206,0,nomatch,,
TOBG_NAT-180,0,nomatch,,
TOBG_SAT-227,0,nomatch,,
TOBG_NAT-256,0,nomatch,,
TOBG_MED-622,0,nomatch,,
TOBG_NAT-230,0,nomatch,,
TOBG_CPC-30,0,nomatch,,
TOBG_NP-932,0,nomatch,,
TOBG_IN-1,0,found,species,Bacteria;Proteobacteria;Pseudomonadales;Gammaproteobacteria;Pseudomonadaceae;Pseudomonas;Pseudomonas stutzeri
TOBG_ARS-1016,0,nomatch,,
TOBG_NAT-200,0,nomatch,,
TOBG_IN-38,0,nomatch,,
TOBG_MED-1079,0,nomatch,,
TOBG_NAT-162,0,nomatch,,
TOBG_MED-748,0,nomatch,,
TOBG_SP-14,0,nomatch,,
TOBG_SAT-178,0,nomatch,,
TOBG_CPC-1369,0,nomatch,,
TOBG_SP-152,0,disagree,species,
TOBG_EAC-1924,0,nomatch,,
TOBG_EAC-95,0,found,species,Bacteria;Bacteroidetes;Flavobacteriales;Flavobacteriia;Flavobacteriaceae;Xanthomarina;Xanthomarina gelatinilytica
TOBG_SP-2998,0,nomatch,,
TOBG_SAT-221,0,nomatch,,
TOBG_MED-636,0,nomatch,,
TOBG_NP-949,0,nomatch,,
TOBG_RS-373,0,nomatch,,
TOBG_ARS-1013,0,nomatch,,
TOBG_NAT-249,0,nomatch,,
TOBG_EAC-36,0,nomatch,,
TOBG_NP-81,0,nomatch,,
TOBG_SAT-2701,0,nomatch,,
TOBG_NP-16,0,disagree,species,
TOBG_NP-948,0,nomatch,,
TOBG_MED-699,0,nomatch,,
TOBG_RS-307,0,found,species,Bacteria;Actinobacteria;Actinobacteria;actinobacterium SCGC AAA015-D07
TOBG_SP-2985,0,nomatch,,
TOBG_MED-851,0,nomatch,,
TOBG_ARS-117,0,nomatch,,
TOBG_SP-248,0,nomatch,,
TOBG_NP-1080,0,nomatch,,
TOBG_NP-956,0,nomatch,,
TOBG_SAT-22,0,nomatch,,
TOBG_SP-125,0,nomatch,,
TOBG_NAT-212,0,nomatch,,
TOBG_SP-2971,0,nomatch,,
TOBG_NAT-23,0,nomatch,,
TOBG_SAT-1517,0,nomatch,,
TOBG_SP-217,0,nomatch,,
TOBG_MED-652,0,nomatch,,
TOBG_RS-615,0,nomatch,,
TOBG_NAT-155,0,nomatch,,
TOBG_SP-345,0,nomatch,,
TOBG_NP-146,0,nomatch,,
TOBG_MED-872,0,nomatch,,
TOBG_SAT-11,0,nomatch,,
TOBG_EAC-84,0,nomatch,,
TOBG_IN-1219,0,nomatch,,
TOBG_EAC-669,0,found,species,Bacteria;Actinobacteria;Actinobacteria;marine actinobacterium MedAcidi-G3
TOBG_MED-834,0,nomatch,,
TOBG_SP-187,0,nomatch,,
TOBG_SAT-4,0,found,species,Bacteria;Proteobacteria;Rhodobacterales;Alphaproteobacteria;Rhodobacteraceae;Roseovarius;Roseovarius nubinhibens
TOBG_SAT-1308,0,disagree,species,
TOBG_NAT-175,0,nomatch,,
TOBG_SAT-66,0,nomatch,,
TOBG_EAC-691,0,nomatch,,
TOBG_CPC-299,0,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_RS-452,0,nomatch,,
TOBG_ARS-1005,0,nomatch,,
