name,taxid,status,rank_info,lineage
TOBG_CPC-59,31989,found,family,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
TOBG_SAT-3078,1706374,found,family,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae
TOBG_NP-87,126,found,family,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae
TOBG_SP-4060,49546,found,family,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TOBG_EAC-2,28211,disagree,class,Bacteria;Proteobacteria;Alphaproteobacteria
TOBG_MED-747,976,found,phylum,Bacteria;Bacteroidetes
TOBG_SAT-185,580370,found,class,Bacteria;Proteobacteria;Zetaproteobacteria
TOBG_NAT-273,28211,found,class,Bacteria;Proteobacteria;Alphaproteobacteria
TOBG_EAC-1786,0,nomatch,,
TOBG_ARS-1026,1891197,found,species,Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Pelagibacteraceae bacterium ETNP-OMZ-SAG-B2
TOBG_NAT-14,126,found,family,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae
TOBG_IN-43,1760,found,class,Bacteria;Actinobacteria;Actinobacteria
TOBG_ARS-42,84994,found,family,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae
TOBG_SAT-133,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_NP-1,2745,found,genus,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas
TOBG_MED-1076,200667,found,family,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae
TOBG_NP-956,31989,found,family,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
TOBG_EAC-74,267986,found,genus,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;Owenweeksia
TOBG_SP-86,267893,found,family,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae
TOBG_MED-686,117743,found,class,Bacteria;Bacteroidetes;Flavobacteriia
TOBG_RS-615,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_MED-631,131190,disagree,genus,Bacteria;Proteobacteria;Deltaproteobacteria
TOBG_NAT-4,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_SP-339,0,nomatch,,
TOBG_SAT-73,28211,found,class,Bacteria;Proteobacteria;Alphaproteobacteria
TOBG_SP-66,0,nomatch,,
TOBG_ARS-37,1652133,found,genus,Bacteria;Proteobacteria;Oligoflexia;Bacteriovoracales;Halobacteriovoraceae;Halobacteriovorax
TOBG_NP-22,49546,found,family,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TOBG_ARS-116,0,nomatch,,
TOBG_SP-62,313588,found,species,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Croceibacter;Croceibacter atlanticus
TOBG_NP-37,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_MED-613,1706374,found,family,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae
TOBG_NAT-58,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_NAT-161,49546,found,family,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TOBG_SP-312,72275,found,family,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae
TOBG_SP-2978,1738655,found,genus,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Woeseiaceae;Woeseia
TOBG_RS-604,28890,found,phylum,Archaea;Euryarchaeota
TOBG_RS-447,84994,found,family,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae
TOBG_EAC-638,0,nomatch,,
TOBG_MED-855,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_SAT-1448,200795,found,phylum,Bacteria;Chloroflexi
TOBG_NP-1285,57723,found,phylum,Bacteria;Acidobacteria
TOBG_SAT-144,1293497,found,phylum,Bacteria;Nitrospinae
TOBG_NAT-185,31989,found,family,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
TOBG_ARS-1005,0,nomatch,,
TOBG_NP-72,0,nomatch,,
TOBG_MED-627,1937959,found,class,Bacteria;Bacteroidetes;Saprospiria
TOBG_MED-622,1853230,found,family,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Crocinitomicaceae
TOBG_SAT-21,1280948,found,species,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Hyphomonadaceae;Hyphomonas;Hyphomonas atlantica
TOBG_SAT-192,0,nomatch,,
TOBG_SP-3063,28890,found,phylum,Archaea;Euryarchaeota
TOBG_CPC-36,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_ARS-113,126,found,family,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae
TOBG_NP-89,117743,found,class,Bacteria;Bacteroidetes;Flavobacteriia
TOBG_SP-97,200667,found,family,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae
TOBG_SAT-33,0,nomatch,,
TOBG_SAT-57,31989,found,family,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
TOBG_MED-697,2,disagree,superkingdom,Bacteria
TOBG_MED-852,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_NAT-218,200795,found,phylum,Bacteria;Chloroflexi
TOBG_SAT-138,0,nomatch,,
TOBG_IN-926,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_NAT-422,0,nomatch,,
TOBG_MED-635,203494,found,class,Bacteria;Verrucomicrobia;Verrucomicrobiae
TOBG_NAT-6,563843,found,family,Bacteria;Bacteroidetes;Bacteroidetes Order II. Incertae sedis;Rhodothermaceae
TOBG_NP-11,716546,disagree,phylum,Eukaryota;Ascomycota
TOBG_SAT-1560,49546,found,family,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TOBG_NAT-244,0,nomatch,,
TOBG_CPC-1369,0,nomatch,,
TOBG_SAT-34,1706374,found,family,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae
TOBG_SAT-17,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_SP-288,204286,found,genus,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Cobetia
TOBG_SAT-68,31989,found,family,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
TOBG_EAC-87,171436,found,genus,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Tistrella
TOBG_NP-1444,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_MED-1003,0,nomatch,,
TOBG_SP-38,1655514,found,family,Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae
TOBG_SP-4379,2,found,superkingdom,Bacteria
TOBG_EAC-627,200795,found,phylum,Bacteria;Chloroflexi
TOBG_NP-71,57723,found,phylum,Bacteria;Acidobacteria
TOBG_NP-1037,203494,found,class,Bacteria;Verrucomicrobia;Verrucomicrobiae
TOBG_SP-4032,0,nomatch,,
TOBG_RS-437,31989,found,family,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
TOBG_RS-352,0,nomatch,,
TOBG_NAT-8,1055688,found,genus,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sandaracinaceae;Sandaracinus
TOBG_MED-725,119043,found,family,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae
TOBG_ARS-51,200667,found,family,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae
TOBG_EAC-646,203494,found,class,Bacteria;Verrucomicrobia;Verrucomicrobiae
TOBG_SP-305,117743,found,class,Bacteria;Bacteroidetes;Flavobacteriia
TOBG_ARS-1028,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_ARS-20,589873,found,species,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;Alteromonas australica
TOBG_RS-435,200795,found,phylum,Bacteria;Chloroflexi
TOBG_SAT-1289,1853230,found,family,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Crocinitomicaceae
TOBG_SP-10,666507,found,family,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae
TOBG_NP-1036,28221,found,class,Bacteria;Proteobacteria;Deltaproteobacteria
TOBG_SAT-23,74317,found,genus,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Hyphomonadaceae;Maricaulis
TOBG_RS-360,0,nomatch,,
TOBG_SAT-98,634436,found,species,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Aestuariibacter;Aestuariibacter aggregatus
TOBG_SAT-26,1073414,found,species,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;Porticoccus;Porticoccus hydrocarbonoclasticus
TOBG_RS-626,0,nomatch,,
TOBG_MED-618,0,nomatch,,
TOBG_SP-3029,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_MED-771,49546,found,family,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TOBG_NAT-76,72275,found,family,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae
TOBG_NP-142,651137,found,phylum,Archaea;Thaumarchaeota
TOBG_SAT-1388,117743,found,class,Bacteria;Bacteroidetes;Flavobacteriia
TOBG_SP-7,0,nomatch,,
TOBG_CPC-45,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_SP-258,146,found,genus,Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
TOBG_CPC-86,666505,found,class,Bacteria;Planctomycetes;Phycisphaerae
TOBG_ARS-1126,0,nomatch,,
TOBG_NAT-79,0,nomatch,,
TOBG_SP-3025,0,nomatch,,
TOBG_SP-16,171436,found,genus,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Tistrella
TOBG_SP-60,59753,found,genus,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax
TOBG_SAT-2787,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_RS-455,84994,found,family,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae
TOBG_MED-678,0,nomatch,,
TOBG_CPC-49,41297,found,family,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
TOBG_CPC-98,49546,found,family,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TOBG_SP-244,1224,disagree,phylum,Bacteria;Proteobacteria
TOBG_SAT-1507,41295,found,family,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
TOBG_SP-53,117743,found,class,Bacteria;Bacteroidetes;Flavobacteriia
TOBG_ARS-1215,84994,found,family,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae
TOBG_NP-156,59753,found,genus,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax
TOBG_SAT-151,41295,found,family,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
TOBG_NAT-191,2,found,superkingdom,Bacteria
TOBG_ARS-89,1293497,found,phylum,Bacteria;Nitrospinae
TOBG_MED-683,119043,found,family,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae
TOBG_RS-355,1224,disagree,genus,Bacteria;Proteobacteria
TOBG_SP-237,414999,found,class,Bacteria;Verrucomicrobia;Opitutae
TOBG_MED-825,1706372,found,family,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae
TOBG_SP-3056,2,found,superkingdom,Bacteria
TOBG_EAC-50,131567,disagree,superkingdom,
TOBG_RS-373,219685,found,class,Bacteria;Gemmatimonadetes;Gemmatimonadetes
TOBG_IN-31,28890,found,phylum,Archaea;Euryarchaeota
TOBG_SP-198,28221,found,class,Bacteria;Proteobacteria;Deltaproteobacteria
TOBG_NAT-549,117743,found,class,Bacteria;Bacteroidetes;Flavobacteriia
TOBG_MED-740,651137,found,phylum,Archaea;Thaumarchaeota
TOBG_ARS-1309,0,nomatch,,
TOBG_SAT-1504,28890,found,phylum,Archaea;Euryarchaeota
TOBG_ARS-1004,49546,found,family,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TOBG_SAT-139,0,nomatch,,
TOBG_CPC-294,398743,found,species,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zunongwangia;Zunongwangia profunda
TOBG_NAT-91,1041,found,genus,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter
TOBG_NAT-375,0,nomatch,,
TOBG_SP-140,2723,found,genus,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Hyphomonadaceae;Hirschia
TOBG_NP-14,1224,found,phylum,Bacteria;Proteobacteria
TOBG_RS-464,57723,found,phylum,Bacteria;Acidobacteria
TOBG_SP-207,0,nomatch,,
TOBG_RS-369,2,found,superkingdom,Bacteria
TOBG_IN-1219,0,nomatch,,
TOBG_ARS-1023,267888,found,family,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae
TOBG_NAT-261,1738654,found,family,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Woeseiaceae
TOBG_SAT-3034,117743,found,class,Bacteria;Bacteroidetes;Flavobacteriia
TOBG_NAT-99,117743,found,class,Bacteria;Bacteroidetes;Flavobacteriia
TOBG_NAT-96,0,nomatch,,
TOBG_NAT-122,72276,found,family,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae
TOBG_SP-3084,28221,found,class,Bacteria;Proteobacteria;Deltaproteobacteria
TOBG_SP-324,203494,found,class,Bacteria;Verrucomicrobia;Verrucomicrobiae
TOBG_SAT-78,0,nomatch,,
TOBG_MED-770,28890,found,phylum,Archaea;Euryarchaeota
TOBG_NAT-254,49546,found,family,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TOBG_NAT-43,1706374,found,family,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae
TOBG_MED-782,1652132,found,family,Bacteria;Proteobacteria;Oligoflexia;Bacteriovoracales;Halobacteriovoraceae
TOBG_RS-391,84994,found,family,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae
TOBG_NP-965,28890,found,phylum,Archaea;Euryarchaeota
TOBG_NAT-282,283735,found,genus,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Leeuwenhoekiella
TOBG_CPC-89,0,nomatch,,
TOBG_EAC-114,1706372,found,family,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae
TOBG_SP-300,74030,found,genus,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseovarius
TOBG_EAC-708,84994,found,family,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae
TOBG_NP-129,455358,found,genus,Bacteria;Balneolaeota;Balneolia;Balneolales;Balneolaceae;Balneola
TOBG_NAT-281,0,nomatch,,
TOBG_NP-1395,84994,found,family,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae
TOBG_SP-3100,0,nomatch,,
TOBG_CPC-41,117743,found,class,Bacteria;Bacteroidetes;Flavobacteriia
TOBG_NAT-276,180541,found,genus,Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Salinisphaera
TOBG_NP-36,0,nomatch,,
TOBG_IN-11,85,found,genus,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Hyphomonadaceae;Hyphomonas
TOBG_SP-243,0,nomatch,,
TOBG_MED-955,0,nomatch,,
TOBG_ARS-2,316,found,species,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas stutzeri
TOBG_EAC-21,1224,disagree,phylum,Bacteria;Proteobacteria
TOBG_RS-364,28211,found,class,Bacteria;Proteobacteria;Alphaproteobacteria
TOBG_EAC-63,246875,found,genus,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;Algoriphagus
TOBG_EAC-674,49546,found,family,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TOBG_MED-587,28211,found,class,Bacteria;Proteobacteria;Alphaproteobacteria
TOBG_SAT-1346,84994,found,family,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae
TOBG_SP-3040,49546,found,family,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TOBG_EAC-2021,200795,found,phylum,Bacteria;Chloroflexi
TOBG_EAC-90,60136,found,genus,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter
TOBG_SP-81,28211,found,class,Bacteria;Proteobacteria;Alphaproteobacteria
TOBG_IN-918,28890,found,phylum,Archaea;Euryarchaeota
TOBG_IN-8,20,found,genus,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium
TOBG_SP-225,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_RS-590,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_NP-983,57723,found,phylum,Bacteria;Acidobacteria
TOBG_ARS-1427,0,nomatch,,
TOBG_ARS-75,203494,found,class,Bacteria;Verrucomicrobia;Verrucomicrobiae
TOBG_MED-652,28211,found,class,Bacteria;Proteobacteria;Alphaproteobacteria
TOBG_SP-285,41295,found,family,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
TOBG_SP-65,200667,found,family,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae
TOBG_NP-1026,1293497,found,phylum,Bacteria;Nitrospinae
TOBG_RS-813,200795,found,phylum,Bacteria;Chloroflexi
TOBG_NAT-201,33882,found,genus,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium
TOBG_RS-398,126,found,family,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae
TOBG_SP-359,0,nomatch,,
TOBG_NAT-280,219685,found,class,Bacteria;Gemmatimonadetes;Gemmatimonadetes
TOBG_NP-66,28221,found,class,Bacteria;Proteobacteria;Deltaproteobacteria
TOBG_ARS-73,0,nomatch,,
TOBG_SAT-218,28890,found,phylum,Archaea;Euryarchaeota
TOBG_SP-44,2,found,superkingdom,Bacteria
TOBG_SP-345,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_NP-33,1839,found,genus,Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides
TOBG_ARS-65,666507,found,family,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae
TOBG_NAT-504,0,nomatch,,
TOBG_SAT-124,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_CPC-31,1649453,found,genus,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Gimesia
TOBG_CPC-61,1073573,found,species,Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 cluster bacterium JCVI-SC AAA005
TOBG_MED-705,28890,found,phylum,Archaea;Euryarchaeota
TOBG_SP-34,203557,found,family,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae
TOBG_ARS-53,2759,found,superkingdom,Eukaryota
TOBG_RS-397,1041,found,genus,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter
TOBG_NAT-143,84994,found,family,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae
TOBG_SP-236,225421,found,genus,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Oceanibulbus
TOBG_SAT-79,1652132,found,family,Bacteria;Proteobacteria;Oligoflexia;Bacteriovoracales;Halobacteriovoraceae
TOBG_MED-597,134623,found,family,Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae
TOBG_NAT-51,0,nomatch,,
TOBG_MED-609,0,nomatch,,
TOBG_MED-732,455358,found,genus,Bacteria;Balneolaeota;Balneolia;Balneolales;Balneolaceae;Balneola
TOBG_SP-162,117743,found,class,Bacteria;Bacteroidetes;Flavobacteriia
TOBG_SAT-173,49546,found,family,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TOBG_CPC-1446,0,nomatch,,
TOBG_SP-238,1706372,found,family,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae
TOBG_NAT-95,84994,found,family,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae
TOBG_MED-752,28211,found,class,Bacteria;Proteobacteria;Alphaproteobacteria
TOBG_MED-714,28211,found,class,Bacteria;Proteobacteria;Alphaproteobacteria
TOBG_EAC-22,0,nomatch,,
TOBG_NP-62,360293,found,species,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Leeuwenhoekiella;Leeuwenhoekiella blandensis
TOBG_CPC-83,126,found,family,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae
TOBG_CPC-13,67575,found,genus,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Rheinheimera
TOBG_RS-434,41295,found,family,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
TOBG_SP-3062,28890,found,phylum,Archaea;Euryarchaeota
TOBG_NP-114,0,nomatch,,
TOBG_SP-216,414999,found,class,Bacteria;Verrucomicrobia;Opitutae
TOBG_SAT-195,213483,found,family,Bacteria;Proteobacteria;Oligoflexia;Bdellovibrionales;Bdellovibrionaceae
TOBG_EAC-694,49546,found,family,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TOBG_RS-551,0,nomatch,,
TOBG_SAT-143,133814,disagree,genus,Archaea;Euryarchaeota
TOBG_EAC-102,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_NP-969,367771,found,genus,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Marinovum
TOBG_MED-650,0,nomatch,,
TOBG_MED-733,0,nomatch,,
TOBG_EAC-93,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_SP-2986,1293497,found,phylum,Bacteria;Nitrospinae
TOBG_SP-4269,1853230,found,family,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Crocinitomicaceae
TOBG_EAC-645,265,found,genus,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
TOBG_NP-74,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_SP-112,563843,found,family,Bacteria;Bacteroidetes;Bacteroidetes Order II. Incertae sedis;Rhodothermaceae
TOBG_CPC-320,367771,found,genus,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Marinovum
TOBG_EAC-38,117743,found,class,Bacteria;Bacteroidetes;Flavobacteriia
TOBG_MED-625,0,nomatch,,
TOBG_EAC-69,72275,found,family,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae
TOBG_SP-280,0,nomatch,,
TOBG_SAT-2756,0,nomatch,,
TOBG_MED-742,0,nomatch,,
TOBG_NP-10,2433,found,genus,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseobacter
TOBG_SP-21,0,nomatch,,
TOBG_SP-89,0,nomatch,,
TOBG_SP-273,1236,found,class,Bacteria;Proteobacteria;Gammaproteobacteria
TOBG_MED-1008,0,nomatch,,
TOBG_NAT-71,84994,found,family,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae
TOBG_NAT-221,35800,found,genus,Bacteria;Nitrospinae;Nitrospinia;Nitrospinales;Nitrospinaceae;Nitrospina
TOBG_ARS-1203,2157,found,superkingdom,Archaea
TOBG_NP-1301,49546,found,family,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TOBG_NAT-194,1692041,found,family,Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae
TOBG_SP-2993,1055688,found,genus,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sandaracinaceae;Sandaracinus
TOBG_MED-773,1760,found,class,Bacteria;Actinobacteria;Actinobacteria
TOBG_NAT-111,111500,found,genus,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Muricauda
TOBG_ARS-17,57723,found,phylum,Bacteria;Acidobacteria
TOBG_RS-383,126,found,family,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae
TOBG_MED-1269,84994,found,family,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae
TOBG_SP-232,1313115,found,genus,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Magnetovibrio
TOBG_CPC-7,85,found,genus,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Hyphomonadaceae;Hyphomonas
TOBG_IN-32,226,found,genus,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas
TOBG_SAT-20,305976,found,genus,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Pusillimonas
TOBG_NP-55,0,nomatch,,
TOBG_SP-4023,134623,found,family,Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae
TOBG_SP-241,414999,found,class,Bacteria;Verrucomicrobia;Opitutae
TOBG_EAC-34,200795,found,phylum,Bacteria;Chloroflexi
TOBG_EAC-123,41295,found,family,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
TOBG_NAT-212,13687,found,genus,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
TOBG_RS-711,28211,found,class,Bacteria;Proteobacteria;Alphaproteobacteria
TOBG_SAT-93,224372,found,family,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae
TOBG_NAT-88,117743,found,class,Bacteria;Bacteroidetes;Flavobacteriia
TOBG_NAT-54,28890,found,phylum,Archaea;Euryarchaeota
TOBG_SP-196,200795,found,phylum,Bacteria;Chloroflexi
TOBG_SAT-1415,1692041,found,family,Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae
